"","Site_Name","State_Code","County_Code","Project","Date","Setting","pah","profile"
"1","Bountiful","49","011","NATTS",2013-06-09,"Urban","PHE_prof",0.769330999280523
"2","Bountiful","49","011","NATTS",2013-06-21,"Urban","PHE_prof",0.725679916317992
"3","Bountiful","49","011","NATTS",2013-07-03,"Urban","PHE_prof",0.754202336548415
"4","Bountiful","49","011","NATTS",2013-07-15,"Urban","PHE_prof",0.74774697182051
"5","Bountiful","49","011","NATTS",2013-07-27,"Urban","PHE_prof",0.757346258709482
"6","Bountiful","49","011","NATTS",2013-08-08,"Urban","PHE_prof",0.720094669788755
"7","Bountiful","49","011","NATTS",2013-08-20,"Urban","PHE_prof",0.76406688636641
"8","Bountiful","49","011","NATTS",2013-09-01,"Urban","PHE_prof",0.773485223708106
"9","Bountiful","49","011","NATTS",2013-09-13,"Urban","PHE_prof",0.695081069987001
"10","Bountiful","49","011","NATTS",2013-09-25,"Urban","PHE_prof",0.635636987716315
"11","Bountiful","49","011","NATTS",2013-10-07,"Urban","PHE_prof",0.609720957573103
"12","Bountiful","49","011","NATTS",2013-10-19,"Urban","PHE_prof",0.596441986213728
"13","Bountiful","49","011","NATTS",2013-10-31,"Urban","PHE_prof",0.563420049539895
"14","Bountiful","49","011","NATTS",2013-11-12,"Urban","PHE_prof",0.519715578539108
"15","Bountiful","49","011","NATTS",2013-11-24,"Urban","PHE_prof",0.518156135878178
"16","Bountiful","49","011","NATTS",2013-12-06,"Urban","PHE_prof",0.463229835816748
"17","Bountiful","49","011","NATTS",2013-12-18,"Urban","PHE_prof",0.568302017424082
"18","Bountiful","49","011","NATTS",2013-12-30,"Urban","PHE_prof",0.470620996936786
"19","Bountiful","49","011","NATTS",2014-01-11,"Urban","PHE_prof",0.614867902573189
"20","Bountiful","49","011","NATTS",2014-01-23,"Urban","PHE_prof",0.519698319152565
"21","Bountiful","49","011","NATTS",2014-02-04,"Urban","PHE_prof",0.571507264339324
"22","Bountiful","49","011","NATTS",2014-02-16,"Urban","PHE_prof",0.561784030678293
"23","Bountiful","49","011","NATTS",2014-02-28,"Urban","PHE_prof",0.622559881819141
"24","Bountiful","49","011","NATTS",2014-03-12,"Urban","PHE_prof",0.620687774414355
"25","Bountiful","49","011","NATTS",2014-03-30,"Urban","PHE_prof",0.109668755595345
"26","Bountiful","49","011","NATTS",2014-04-05,"Urban","PHE_prof",0.662358970203974
"27","Bountiful","49","011","NATTS",2014-04-17,"Urban","PHE_prof",0.690507650995269
"28","Bountiful","49","011","NATTS",2014-05-05,"Urban","PHE_prof",0.75210999183229
"29","Bountiful","49","011","NATTS",2014-05-17,"Urban","PHE_prof",0.737560546014971
"30","Bountiful","49","011","NATTS",2014-05-23,"Urban","PHE_prof",0.726347967706256
"31","Bountiful","49","011","NATTS",2014-06-04,"Urban","PHE_prof",0.755593160307747
"32","Bountiful","49","011","NATTS",2014-06-16,"Urban","PHE_prof",0.753512485005584
"33","Bountiful","49","011","NATTS",2014-06-28,"Urban","PHE_prof",0.747647328679652
"34","Bountiful","49","011","NATTS",2014-07-16,"Urban","PHE_prof",0.727401129943503
"35","Bountiful","49","011","NATTS",2014-07-22,"Urban","PHE_prof",0.735794224942806
"36","Bountiful","49","011","NATTS",2014-08-03,"Urban","PHE_prof",0.762494428851922
"37","Bountiful","49","011","NATTS",2014-08-15,"Urban","PHE_prof",0.716892881341114
"38","Bountiful","49","011","NATTS",2014-08-27,"Urban","PHE_prof",0.480791966833236
"39","Bountiful","49","011","NATTS",2014-09-08,"Urban","PHE_prof",0.748521214186607
"40","Bountiful","49","011","NATTS",2014-09-20,"Urban","PHE_prof",0.74224387703059
"41","Bountiful","49","011","NATTS",2014-10-02,"Urban","PHE_prof",0.676816178037069
"42","Bountiful","49","011","NATTS",2014-10-20,"Urban","PHE_prof",0.684043931765556
"43","Bountiful","49","011","NATTS",2014-10-26,"Urban","PHE_prof",0.695441409527361
"44","Bountiful","49","011","NATTS",2014-11-07,"Urban","PHE_prof",0.543717972365013
"45","Bountiful","49","011","NATTS",2014-11-19,"Urban","PHE_prof",0.499209173586398
"46","Bountiful","49","011","NATTS",2014-12-01,"Urban","PHE_prof",0.612798881682677
"47","Bountiful","49","011","NATTS",2014-12-13,"Urban","PHE_prof",0.60546042570261
"48","Bountiful","49","011","NATTS",2014-12-25,"Urban","PHE_prof",0.590041119810736
"49","Bountiful","49","011","NATTS",2015-01-06,"Urban","PHE_prof",0.683899526874733
"50","Bountiful","49","011","NATTS",2015-01-24,"Urban","PHE_prof",0.586419153769976
"51","Bountiful","49","011","NATTS",2015-01-30,"Urban","PHE_prof",0.634522482348569
"52","Bountiful","49","011","NATTS",2015-02-17,"Urban","PHE_prof",0.585239796306149
"53","Bountiful","49","011","NATTS",2015-02-23,"Urban","PHE_prof",0.711516853932584
"54","Bountiful","49","011","NATTS",2015-03-07,"Urban","PHE_prof",0.608886353100595
"55","Bountiful","49","011","NATTS",2015-03-19,"Urban","PHE_prof",0.676508007027606
"56","Bountiful","49","011","NATTS",2015-04-06,"Urban","PHE_prof",0.649605440990539
"57","Bountiful","49","011","NATTS",2015-04-12,"Urban","PHE_prof",0.708118662808479
"58","Bountiful","49","011","NATTS",2015-04-24,"Urban","PHE_prof",0.826734455142626
"59","Bountiful","49","011","NATTS",2015-05-06,"Urban","PHE_prof",0.809873200449661
"60","Bountiful","49","011","NATTS",2015-05-24,"Urban","PHE_prof",0.783631999207361
"61","Bountiful","49","011","NATTS",2015-05-30,"Urban","PHE_prof",0.788585844348855
"62","Bronx","36","005","NATTS",2013-06-09,"Urban","PHE_prof",0.737381045133285
"63","Bronx","36","005","NATTS",2013-06-21,"Urban","PHE_prof",0.715711103916705
"64","Bronx","36","005","NATTS",2013-07-03,"Urban","PHE_prof",0.675683433920368
"65","Bronx","36","005","NATTS",2013-07-15,"Urban","PHE_prof",0.699715392416634
"66","Bronx","36","005","NATTS",2013-07-27,"Urban","PHE_prof",0.693881621547974
"67","Bronx","36","005","NATTS",2013-08-08,"Urban","PHE_prof",0.674164127585055
"68","Bronx","36","005","NATTS",2013-08-20,"Urban","PHE_prof",0.603392453179269
"69","Bronx","36","005","NATTS",2013-09-01,"Urban","PHE_prof",0.641517485590585
"70","Bronx","36","005","NATTS",2013-09-13,"Urban","PHE_prof",0.50460222642119
"71","Bronx","36","005","NATTS",2013-09-25,"Urban","PHE_prof",0.49283946251768
"72","Bronx","36","005","NATTS",2013-10-07,"Urban","PHE_prof",0.57259545823029
"73","Bronx","36","005","NATTS",2013-10-19,"Urban","PHE_prof",0.369507287654681
"74","Bronx","36","005","NATTS",2013-10-31,"Urban","PHE_prof",0.577826538326283
"75","Bronx","36","005","NATTS",2013-11-12,"Urban","PHE_prof",0.414600309355615
"76","Bronx","36","005","NATTS",2013-11-24,"Urban","PHE_prof",0.411825982555881
"77","Bronx","36","005","NATTS",2013-12-06,"Urban","PHE_prof",0.531351798460748
"78","Bronx","36","005","NATTS",2013-12-18,"Urban","PHE_prof",0.483163112766358
"79","Bronx","36","005","NATTS",2013-12-30,"Urban","PHE_prof",0.465231290054502
"80","Bronx","36","005","NATTS",2014-01-11,"Urban","PHE_prof",0.457703579307847
"81","Bronx","36","005","NATTS",2014-01-23,"Urban","PHE_prof",0.393709959231217
"82","Bronx","36","005","NATTS",2014-02-04,"Urban","PHE_prof",0.428460060524587
"83","Bronx","36","005","NATTS",2014-02-16,"Urban","PHE_prof",0.310889926197698
"84","Bronx","36","005","NATTS",2014-02-28,"Urban","PHE_prof",0.386956918121132
"85","Bronx","36","005","NATTS",2014-03-12,"Urban","PHE_prof",0.490774340728833
"86","Bronx","36","005","NATTS",2014-03-30,"Urban","PHE_prof",0.507355023186078
"87","Bronx","36","005","NATTS",2014-04-05,"Urban","PHE_prof",0.532691393928291
"88","Bronx","36","005","NATTS",2014-05-05,"Urban","PHE_prof",0.662911258061883
"89","Bronx","36","005","NATTS",2014-05-17,"Urban","PHE_prof",0.682278219911191
"90","Bronx","36","005","NATTS",2014-05-23,"Urban","PHE_prof",0.667667232407109
"91","Bronx","36","005","NATTS",2014-06-04,"Urban","PHE_prof",0.701353401850656
"92","Bronx","36","005","NATTS",2014-06-16,"Urban","PHE_prof",0.701042707471843
"93","Bronx","36","005","NATTS",2014-06-28,"Urban","PHE_prof",0.669991706207932
"94","Bronx","36","005","NATTS",2014-07-16,"Urban","PHE_prof",0.724032577765663
"95","Bronx","36","005","NATTS",2014-07-22,"Urban","PHE_prof",0.668811684320885
"96","Bronx","36","005","NATTS",2014-08-03,"Urban","PHE_prof",0.756368984676433
"97","Bronx","36","005","NATTS",2014-08-15,"Urban","PHE_prof",0.620961255285887
"98","Bronx","36","005","NATTS",2014-08-27,"Urban","PHE_prof",0.710792739047028
"99","Bronx","36","005","NATTS",2014-09-08,"Urban","PHE_prof",0.656634746922025
"100","Bronx","36","005","NATTS",2014-09-20,"Urban","PHE_prof",0.675191891761546
"101","Bronx","36","005","NATTS",2014-10-02,"Urban","PHE_prof",0.589796520200531
"102","Bronx","36","005","NATTS",2014-10-20,"Urban","PHE_prof",0.600966033480338
"103","Bronx","36","005","NATTS",2014-10-26,"Urban","PHE_prof",0.509386837929961
"104","Bronx","36","005","NATTS",2014-11-07,"Urban","PHE_prof",0.385719848145624
"105","Bronx","36","005","NATTS",2014-11-19,"Urban","PHE_prof",0.273420609414076
"106","Bronx","36","005","NATTS",2014-12-01,"Urban","PHE_prof",0.477966279741583
"107","Bronx","36","005","NATTS",2014-12-13,"Urban","PHE_prof",0.409880067450218
"108","Bronx","36","005","NATTS",2014-12-25,"Urban","PHE_prof",0.522932781348731
"109","Bronx","36","005","NATTS",2015-01-06,"Urban","PHE_prof",0.495838022664579
"110","Bronx","36","005","NATTS",2015-01-24,"Urban","PHE_prof",0.474829372789319
"111","Bronx","36","005","NATTS",2015-01-30,"Urban","PHE_prof",0.477096490526821
"112","Bronx","36","005","NATTS",2015-02-17,"Urban","PHE_prof",0.443117233407186
"113","Bronx","36","005","NATTS",2015-02-23,"Urban","PHE_prof",0.437507795171029
"114","Bronx","36","005","NATTS",2015-03-07,"Urban","PHE_prof",0.507902746708717
"115","Bronx","36","005","NATTS",2015-03-19,"Urban","PHE_prof",0.446715103591692
"116","Bronx","36","005","NATTS",2015-04-06,"Urban","PHE_prof",0.538319506930539
"117","Bronx","36","005","NATTS",2015-04-12,"Urban","PHE_prof",0.645574484437044
"118","Bronx","36","005","NATTS",2015-04-24,"Urban","PHE_prof",0.617778196433057
"119","Bronx","36","005","NATTS",2015-05-06,"Urban","PHE_prof",0.706191633948745
"120","Bronx","36","005","NATTS",2015-05-24,"Urban","PHE_prof",0.732717057090733
"121","Bronx","36","005","NATTS",2015-05-30,"Urban","PHE_prof",0.687247188914471
"122","Chicago","17","31","IADN",2013-06-09,"Urban","PHE_prof",0.807399599295097
"123","Chicago","17","31","IADN",2013-06-21,"Urban","PHE_prof",0.761660598876742
"124","Chicago","17","31","IADN",2013-07-15,"Urban","PHE_prof",0.765335792546607
"125","Chicago","17","31","IADN",2013-07-27,"Urban","PHE_prof",0.68106250719298
"126","Chicago","17","31","IADN",2013-08-08,"Urban","PHE_prof",0.768232036575143
"127","Chicago","17","31","IADN",2013-08-20,"Urban","PHE_prof",0.779172161354176
"128","Chicago","17","31","IADN",2013-09-01,"Urban","PHE_prof",0.776826907051654
"129","Chicago","17","31","IADN",2013-09-13,"Urban","PHE_prof",0.742692268146904
"130","Chicago","17","31","IADN",2013-09-25,"Urban","PHE_prof",0.710559936028481
"131","Chicago","17","31","IADN",2013-10-19,"Urban","PHE_prof",0.575615469731136
"132","Chicago","17","31","IADN",2013-10-31,"Urban","PHE_prof",0.71599838440652
"133","Chicago","17","31","IADN",2013-11-12,"Urban","PHE_prof",0.448442606932315
"134","Chicago","17","31","IADN",2013-11-24,"Urban","PHE_prof",0.343206067815148
"135","Chicago","17","31","IADN",2013-12-06,"Urban","PHE_prof",0.319707046397831
"136","Chicago","17","31","IADN",2013-12-18,"Urban","PHE_prof",0.453435159795837
"137","Chicago","17","31","IADN",2013-12-30,"Urban","PHE_prof",0.547460235847035
"138","Chicago","17","31","IADN",2014-01-11,"Urban","PHE_prof",0.709032497815243
"139","Chicago","17","31","IADN",2014-01-23,"Urban","PHE_prof",0.454468959920474
"140","Chicago","17","31","IADN",2014-02-04,"Urban","PHE_prof",0.479996930227064
"141","Chicago","17","31","IADN",2014-02-16,"Urban","PHE_prof",0.367043712111374
"142","Chicago","17","31","IADN",2014-02-28,"Urban","PHE_prof",0.510444866052977
"143","Chicago","17","31","IADN",2014-03-12,"Urban","PHE_prof",0.484417623057531
"144","Chicago","17","31","IADN",2014-04-05,"Urban","PHE_prof",0.60831354688301
"145","Chicago","17","31","IADN",2014-05-05,"Urban","PHE_prof",0.663930968865166
"146","Chicago","17","31","IADN",2014-05-17,"Urban","PHE_prof",0.115578697888741
"147","Chicago","17","31","IADN",2014-05-23,"Urban","PHE_prof",0.629483225091456
"148","Chicago","17","31","IADN",2014-06-04,"Urban","PHE_prof",0.67329680986009
"149","Chicago","17","31","IADN",2014-06-28,"Urban","PHE_prof",0.688118742981593
"150","Chicago","17","31","IADN",2014-07-16,"Urban","PHE_prof",0.772708407526055
"151","Chicago","17","31","IADN",2014-07-22,"Urban","PHE_prof",0.797055286988785
"152","Chicago","17","31","IADN",2014-08-03,"Urban","PHE_prof",0.691896949377029
"153","Chicago","17","31","IADN",2014-08-15,"Urban","PHE_prof",0.677081816262975
"154","Chicago","17","31","IADN",2014-08-27,"Urban","PHE_prof",0.662917021542077
"155","Chicago","17","31","IADN",2014-09-08,"Urban","PHE_prof",0.709628989494458
"156","Chicago","17","31","IADN",2014-09-20,"Urban","PHE_prof",0.700413472697103
"157","Chicago","17","31","IADN",2014-10-02,"Urban","PHE_prof",0.64765293953037
"158","Chicago","17","31","IADN",2014-11-07,"Urban","PHE_prof",0.631665444622899
"159","Chicago","17","31","IADN",2014-11-19,"Urban","PHE_prof",0.369784958031961
"160","Chicago","17","31","IADN",2014-12-13,"Urban","PHE_prof",0.519201404831862
"161","Chicago","17","31","IADN",2015-01-06,"Urban","PHE_prof",0.374747709431841
"162","Chicago","17","31","IADN",2015-01-24,"Urban","PHE_prof",0.519698662514414
"163","Chicago","17","31","IADN",2015-01-30,"Urban","PHE_prof",0.419202661411281
"164","Chicago","17","31","IADN",2015-02-17,"Urban","PHE_prof",0.323249044489031
"165","Chicago","17","31","IADN",2015-02-23,"Urban","PHE_prof",0.236832458142997
"166","Chicago","17","31","IADN",2015-03-07,"Urban","PHE_prof",0.315676913129401
"167","Chicago","17","31","IADN",2015-03-19,"Urban","PHE_prof",0.454783841264383
"168","Chicago","17","31","IADN",2015-04-06,"Urban","PHE_prof",0.598727211634262
"169","Chicago","17","31","IADN",2015-04-12,"Urban","PHE_prof",0.519530275790681
"170","Chicago","17","31","IADN",2015-04-24,"Urban","PHE_prof",0.542249894448844
"171","Chicago","17","31","IADN",2015-05-06,"Urban","PHE_prof",0.607037987424916
"172","Chicago","17","31","IADN",2015-05-24,"Urban","PHE_prof",0.382808952848095
"173","Chicago","17","31","IADN",2015-05-30,"Urban","PHE_prof",0.724816140575405
"174","Cleveland","40","27","IADN",2013-06-09,"Urban","PHE_prof",0.714584399124095
"175","Cleveland","40","27","IADN",2013-06-21,"Urban","PHE_prof",0.720695138580025
"176","Cleveland","40","27","IADN",2013-07-15,"Urban","PHE_prof",0.761431411530815
"177","Cleveland","40","27","IADN",2013-07-27,"Urban","PHE_prof",0.642700623346975
"178","Cleveland","40","27","IADN",2013-08-08,"Urban","PHE_prof",0.59451134034939
"179","Cleveland","40","27","IADN",2013-08-20,"Urban","PHE_prof",0.0957935629936453
"180","Cleveland","40","27","IADN",2013-09-01,"Urban","PHE_prof",0.770823153772248
"181","Cleveland","40","27","IADN",2013-09-13,"Urban","PHE_prof",0.541709950015497
"182","Cleveland","40","27","IADN",2013-09-25,"Urban","PHE_prof",0.654054410589994
"183","Cleveland","40","27","IADN",2013-10-07,"Urban","PHE_prof",0.714932813648176
"184","Cleveland","40","27","IADN",2013-10-19,"Urban","PHE_prof",0.726333925731056
"185","Cleveland","40","27","IADN",2013-10-31,"Urban","PHE_prof",0.692174006505051
"186","Cleveland","40","27","IADN",2013-11-12,"Urban","PHE_prof",0.477464931463615
"187","Cleveland","40","27","IADN",2013-11-24,"Urban","PHE_prof",0.360498931111253
"188","Cleveland","40","27","IADN",2013-12-06,"Urban","PHE_prof",0.311126624770073
"189","Cleveland","40","27","IADN",2013-12-18,"Urban","PHE_prof",0.387067414557616
"190","Cleveland","40","27","IADN",2013-12-30,"Urban","PHE_prof",0.593835260937219
"191","Cleveland","40","27","IADN",2014-01-11,"Urban","PHE_prof",0.680544216115941
"192","Cleveland","40","27","IADN",2014-01-23,"Urban","PHE_prof",0.482038165331852
"193","Cleveland","40","27","IADN",2014-02-04,"Urban","PHE_prof",0.42475207403166
"194","Cleveland","40","27","IADN",2014-02-16,"Urban","PHE_prof",0.469019216806208
"195","Cleveland","40","27","IADN",2014-02-28,"Urban","PHE_prof",0.370356937677922
"196","Cleveland","40","27","IADN",2014-03-12,"Urban","PHE_prof",0.283225022736251
"197","Cleveland","40","27","IADN",2014-03-30,"Urban","PHE_prof",0.30994649554494
"198","Cleveland","40","27","IADN",2014-04-05,"Urban","PHE_prof",0.577028160442429
"199","Cleveland","40","27","IADN",2014-04-17,"Urban","PHE_prof",0.727904664476593
"200","Cleveland","40","27","IADN",2014-05-05,"Urban","PHE_prof",0.628501625070648
"201","Cleveland","40","27","IADN",2014-05-17,"Urban","PHE_prof",0.160826522324825
"202","Cleveland","40","27","IADN",2014-05-23,"Urban","PHE_prof",0.12391145406053
"203","Cleveland","40","27","IADN",2014-06-04,"Urban","PHE_prof",0.665237578001794
"204","Cleveland","40","27","IADN",2014-06-16,"Urban","PHE_prof",0.58711347344663
"205","Cleveland","40","27","IADN",2014-07-16,"Urban","PHE_prof",0.68469732931714
"206","Cleveland","40","27","IADN",2014-07-22,"Urban","PHE_prof",0.654910425515494
"207","Cleveland","40","27","IADN",2014-08-03,"Urban","PHE_prof",0.725158401777922
"208","Cleveland","40","27","IADN",2014-08-15,"Urban","PHE_prof",0.712983568774019
"209","Cleveland","40","27","IADN",2014-09-08,"Urban","PHE_prof",0.672787772260069
"210","Cleveland","40","27","IADN",2014-09-20,"Urban","PHE_prof",0.676254996375343
"211","Cleveland","40","27","IADN",2014-10-02,"Urban","PHE_prof",0.649795668407853
"212","Cleveland","40","27","IADN",2014-10-20,"Urban","PHE_prof",0.591449168108106
"213","Cleveland","40","27","IADN",2014-10-26,"Urban","PHE_prof",0.678538933856233
"214","Cleveland","40","27","IADN",2014-11-19,"Urban","PHE_prof",0.412588160886823
"215","Cleveland","40","27","IADN",2014-12-01,"Urban","PHE_prof",0.267756470195069
"216","Cleveland","40","27","IADN",2014-12-13,"Urban","PHE_prof",0.470504863679121
"217","Cleveland","40","27","IADN",2014-12-25,"Urban","PHE_prof",0.643967327088102
"218","Cleveland","40","27","IADN",2015-01-06,"Urban","PHE_prof",0.448218139006338
"219","Cleveland","40","27","IADN",2015-01-24,"Urban","PHE_prof",0.587909707806163
"220","Cleveland","40","27","IADN",2015-01-30,"Urban","PHE_prof",0.525845425362064
"221","Cleveland","40","27","IADN",2015-02-17,"Urban","PHE_prof",0.64737416589965
"222","Cleveland","40","27","IADN",2015-03-07,"Urban","PHE_prof",0.524618748401579
"223","Cleveland","40","27","IADN",2015-03-19,"Urban","PHE_prof",0.340432762332433
"224","Cleveland","40","27","IADN",2015-04-06,"Urban","PHE_prof",0.657553502086252
"225","Cleveland","40","27","IADN",2015-04-12,"Urban","PHE_prof",0.479061153152852
"226","Cleveland","40","27","IADN",2015-04-24,"Urban","PHE_prof",0.553117677290503
"227","Cleveland","40","27","IADN",2015-05-06,"Urban","PHE_prof",0.698822205028508
"228","Cleveland","40","27","IADN",2015-05-24,"Urban","PHE_prof",0.702836689690956
"229","Detroit","26","163","NATTS",2013-06-09,"Urban","PHE_prof",0.789233106574969
"230","Detroit","26","163","NATTS",2013-06-21,"Urban","PHE_prof",0.717557596407699
"231","Detroit","26","163","NATTS",2013-07-03,"Urban","PHE_prof",0.681331351893273
"232","Detroit","26","163","NATTS",2013-07-15,"Urban","PHE_prof",0.713514124496976
"233","Detroit","26","163","NATTS",2013-07-27,"Urban","PHE_prof",0.676103271993751
"234","Detroit","26","163","NATTS",2013-08-08,"Urban","PHE_prof",0.666568785787697
"235","Detroit","26","163","NATTS",2013-08-20,"Urban","PHE_prof",0.708549971954441
"236","Detroit","26","163","NATTS",2013-09-01,"Urban","PHE_prof",0.690041579428504
"237","Detroit","26","163","NATTS",2013-09-13,"Urban","PHE_prof",0.659553161366069
"238","Detroit","26","163","NATTS",2013-09-25,"Urban","PHE_prof",0.68978543895119
"239","Detroit","26","163","NATTS",2013-10-07,"Urban","PHE_prof",0.663475787006201
"240","Detroit","26","163","NATTS",2013-10-19,"Urban","PHE_prof",0.595166758413078
"241","Detroit","26","163","NATTS",2013-10-31,"Urban","PHE_prof",0.607927251870086
"242","Detroit","26","163","NATTS",2013-11-12,"Urban","PHE_prof",0.573711956478131
"243","Detroit","26","163","NATTS",2013-11-24,"Urban","PHE_prof",0.510755003212921
"244","Detroit","26","163","NATTS",2013-12-06,"Urban","PHE_prof",0.426786272856923
"245","Detroit","26","163","NATTS",2013-12-18,"Urban","PHE_prof",0.359811790755605
"246","Detroit","26","163","NATTS",2013-12-30,"Urban","PHE_prof",0.492190337813295
"247","Detroit","26","163","NATTS",2014-01-11,"Urban","PHE_prof",0.680003888822875
"248","Detroit","26","163","NATTS",2014-01-23,"Urban","PHE_prof",0.449898079389522
"249","Detroit","26","163","NATTS",2014-02-04,"Urban","PHE_prof",0.456277720692481
"250","Detroit","26","163","NATTS",2014-02-16,"Urban","PHE_prof",0.558335100874621
"251","Detroit","26","163","NATTS",2014-02-28,"Urban","PHE_prof",0.455280243805486
"252","Detroit","26","163","NATTS",2014-03-12,"Urban","PHE_prof",0.494271236110546
"253","Detroit","26","163","NATTS",2014-03-30,"Urban","PHE_prof",0.453986569563984
"254","Detroit","26","163","NATTS",2014-04-05,"Urban","PHE_prof",0.599021395204504
"255","Detroit","26","163","NATTS",2014-04-17,"Urban","PHE_prof",0.56806626987893
"256","Detroit","26","163","NATTS",2014-05-05,"Urban","PHE_prof",0.562468933401934
"257","Detroit","26","163","NATTS",2014-05-17,"Urban","PHE_prof",0.646227986454146
"258","Detroit","26","163","NATTS",2014-05-23,"Urban","PHE_prof",0.712791906254715
"259","Detroit","26","163","NATTS",2014-06-04,"Urban","PHE_prof",0.659669769313482
"260","Detroit","26","163","NATTS",2014-06-16,"Urban","PHE_prof",0.687809259632158
"261","Detroit","26","163","NATTS",2014-06-28,"Urban","PHE_prof",0.635530690752475
"262","Detroit","26","163","NATTS",2014-07-16,"Urban","PHE_prof",0.660787880183271
"263","Detroit","26","163","NATTS",2014-07-22,"Urban","PHE_prof",0.707972069692319
"264","Detroit","26","163","NATTS",2014-08-03,"Urban","PHE_prof",0.714160686154385
"265","Detroit","26","163","NATTS",2014-08-15,"Urban","PHE_prof",0.70377556839805
"266","Detroit","26","163","NATTS",2014-08-27,"Urban","PHE_prof",0.657886795185959
"267","Detroit","26","163","NATTS",2014-09-08,"Urban","PHE_prof",0.561333358964993
"268","Detroit","26","163","NATTS",2014-09-20,"Urban","PHE_prof",0.683507157032471
"269","Detroit","26","163","NATTS",2014-10-02,"Urban","PHE_prof",0.623282078770389
"270","Detroit","26","163","NATTS",2014-10-20,"Urban","PHE_prof",0.586479378907177
"271","Detroit","26","163","NATTS",2014-10-26,"Urban","PHE_prof",0.652349190060837
"272","Detroit","26","163","NATTS",2014-11-07,"Urban","PHE_prof",0.508538496894556
"273","Detroit","26","163","NATTS",2014-11-19,"Urban","PHE_prof",0.499463466978831
"274","Detroit","26","163","NATTS",2014-12-01,"Urban","PHE_prof",0.519305440840003
"275","Detroit","26","163","NATTS",2014-12-13,"Urban","PHE_prof",0.587757175514351
"276","Detroit","26","163","NATTS",2014-12-25,"Urban","PHE_prof",0.495180092834698
"277","Detroit","26","163","NATTS",2015-01-06,"Urban","PHE_prof",0.584949591108766
"278","Detroit","26","163","NATTS",2015-01-24,"Urban","PHE_prof",0.679675311461325
"279","Detroit","26","163","NATTS",2015-01-30,"Urban","PHE_prof",0.524046072383864
"280","Detroit","26","163","NATTS",2015-02-17,"Urban","PHE_prof",0.517972257757042
"281","Detroit","26","163","NATTS",2015-02-23,"Urban","PHE_prof",0.550875482995092
"282","Detroit","26","163","NATTS",2015-03-07,"Urban","PHE_prof",0.593011282400788
"283","Detroit","26","163","NATTS",2015-03-19,"Urban","PHE_prof",0.558519409792486
"284","Detroit","26","163","NATTS",2015-04-06,"Urban","PHE_prof",0.606637118804705
"285","Detroit","26","163","NATTS",2015-04-12,"Urban","PHE_prof",0.710846345719846
"286","Detroit","26","163","NATTS",2015-04-24,"Urban","PHE_prof",0.694863397397225
"287","Detroit","26","163","NATTS",2015-05-06,"Urban","PHE_prof",0.732928209279193
"288","Detroit","26","163","NATTS",2015-05-24,"Urban","PHE_prof",0.695381357582711
"289","Detroit","26","163","NATTS",2015-05-30,"Urban","PHE_prof",0.702616844605342
"290","Eagle Harbor","26","83","IADN",2013-06-09,"Rural","PHE_prof",0.582560471236997
"291","Eagle Harbor","26","83","IADN",2013-06-21,"Rural","PHE_prof",0.509599561162918
"292","Eagle Harbor","26","83","IADN",2013-07-03,"Rural","PHE_prof",0.719352263656061
"293","Eagle Harbor","26","83","IADN",2013-07-15,"Rural","PHE_prof",0.709136017096548
"294","Eagle Harbor","26","83","IADN",2013-07-27,"Rural","PHE_prof",0.759386515287322
"295","Eagle Harbor","26","83","IADN",2013-08-08,"Rural","PHE_prof",0.594375204173137
"296","Eagle Harbor","26","83","IADN",2013-08-20,"Rural","PHE_prof",0.802157501511812
"297","Eagle Harbor","26","83","IADN",2013-09-01,"Rural","PHE_prof",0.694102091892147
"298","Eagle Harbor","26","83","IADN",2013-09-13,"Rural","PHE_prof",0.786943744752309
"299","Eagle Harbor","26","83","IADN",2013-09-25,"Rural","PHE_prof",0.52376213422725
"300","Eagle Harbor","26","83","IADN",2013-10-07,"Rural","PHE_prof",0.615241289360909
"301","Eagle Harbor","26","83","IADN",2013-10-19,"Rural","PHE_prof",0.617660574781717
"302","Eagle Harbor","26","83","IADN",2013-10-31,"Rural","PHE_prof",0.67168328935239
"303","Eagle Harbor","26","83","IADN",2013-11-12,"Rural","PHE_prof",0.485840363400389
"304","Eagle Harbor","26","83","IADN",2013-11-24,"Rural","PHE_prof",0.486281602339631
"305","Eagle Harbor","26","83","IADN",2013-12-06,"Rural","PHE_prof",0.498391674550615
"306","Eagle Harbor","26","83","IADN",2013-12-18,"Rural","PHE_prof",0.538201479249518
"307","Eagle Harbor","26","83","IADN",2013-12-30,"Rural","PHE_prof",0.53295960157751
"308","Eagle Harbor","26","83","IADN",2014-01-11,"Rural","PHE_prof",0.772684213914601
"309","Eagle Harbor","26","83","IADN",2014-01-23,"Rural","PHE_prof",0.632432007133678
"310","Eagle Harbor","26","83","IADN",2014-02-04,"Rural","PHE_prof",0.590780508577686
"311","Eagle Harbor","26","83","IADN",2014-02-16,"Rural","PHE_prof",0.406321502687171
"312","Eagle Harbor","26","83","IADN",2014-03-12,"Rural","PHE_prof",0.504288516811898
"313","Eagle Harbor","26","83","IADN",2014-03-30,"Rural","PHE_prof",0.385772122614228
"314","Eagle Harbor","26","83","IADN",2014-04-05,"Rural","PHE_prof",0.639326129498851
"315","Eagle Harbor","26","83","IADN",2014-04-17,"Rural","PHE_prof",0.582088649694624
