SAMPLE_DATE,SYS_LOC_CODE,STREAM_CODE,LOC_NAME,LOC_TYPE,LOC_COUNTY_CODE,LOC_MAJOR_BASIN,LNG,LAT,CHEMICAL,DETECT_FLAG,RESULT_NUMERIC,RESULT_TEXT,RESULT_UNIT,REPORTING_DETECTION_LIMIT,METHOD_DETECTION_LIMIT,DETECTION_LIMIT_UNIT
2018-09-18,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Sulfate,N,,,mg/L,3,0.751,mg/L
2018-09-18,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.026,0.026,mg/L,0.003,0.001,mg/L
2018-09-05,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.022,0.022,mg/L,0.003,0.001,mg/L
2018-08-22,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.033,0.033,mg/L,0.003,0.001,mg/L
2018-07-26,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.038,0.038,mg/L,0.003,0.001,mg/L
2018-06-25,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.027,0.027,mg/L,0.003,0.001,mg/L
2018-05-22,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.025,0.025,mg/L,0.003,0.001,mg/L
2017-08-28,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-08-28,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.021,0.021,mg/L,0.003,0.001,mg/L
2017-07-19,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-07-19,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.024,0.024,mg/L,0.003,0.001,mg/L
2017-07-19,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.025,0.025,mg/L,0.003,0.001,mg/L
2017-07-19,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-06-27,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,"Hardness, carbonate",Y,33.8,33.8,mg/L,5,2.26,mg/L
2017-06-27,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Phosphorus,Y,0.021,0.021,mg/L,0.003,0.001,mg/L
2017-06-12,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Chloride,Y,1.3,1.3,mg/L,0.5,0.166,mg/L
2017-06-12,01-0064-00-201,01-0064-00,Bear,Lake,Aitkin,07030004,-93.370456,46.239632,Sulfate,N,,,mg/L,3,0.97,mg/L
2015-08-17,30-0057-00-100,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232,45.714,Specific conductance,Y,330,330,uS/cm,,,
2015-08-17,30-0057-00-100,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232,45.714,Sulfate,Y,2.58,2.58,mg/L,0.5,,mg/L
2015-08-17,30-0057-00-100,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232,45.714,Phosphorus,Y,0.256,0.256,mg/L,0.005,,mg/L
2014-09-11,30-0057-00-100,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232,45.714,Sulfate,Y,3.8,3.8,mg/L,0.5,,mg/L
2014-09-11,30-0057-00-100,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232,45.714,Specific conductance,Y,155,155,uS/cm,,,
2014-09-11,30-0057-00-100,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232,45.714,Phosphorus,Y,0.125,0.125,mg/L,0.005,,mg/L
2018-09-24,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.168,0.168,mg/L,0.003,0.001,mg/L
2018-08-26,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.215,0.215,mg/L,0.003,0.001,mg/L
2018-07-22,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.355,0.355,mg/L,0.003,0.001,mg/L
2018-06-17,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.242,0.242,mg/L,0.003,0.001,mg/L
2018-05-22,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.188,0.188,mg/L,0.003,0.001,mg/L
2017-09-19,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.19,0.19,mg/L,0.003,0.001,mg/L
2017-09-19,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-08-14,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.135,0.135,mg/L,0.003,0.001,mg/L
2017-08-14,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-07-09,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-07-09,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.129,0.129,mg/L,0.003,0.001,mg/L
2017-07-09,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.123,0.123,mg/L,0.003,0.001,mg/L
2017-07-09,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-06-18,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Sulfate,N,,,mg/L,3,0.97,mg/L
2017-06-18,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Chloride,Y,17.2,17.2,mg/L,0.5,0.166,mg/L
2017-06-18,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.339,0.339,mg/L,0.003,0.001,mg/L
2017-06-18,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,"Hardness, carbonate",Y,158,158,mg/L,10,2.26,mg/L
2017-05-31,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Phosphorus,Y,0.087,0.087,mg/L,0.003,0.001,mg/L
2017-05-31,30-0057-00-201,30-0057-00,Upper Rice,Lake,Isanti,07030004,-93.232002,45.715195,Sulfate,N,,,mg/L,3,0.97,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Potassium,Y,1.44,1.44,mg/L,0.5,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Iron,Y,298,298,ug/L,5,,ug/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Chloride,Y,3.53,3.53,mg/L,1,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Sulfate,Y,2.04,2.04,mg/L,1,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Specific conductance,Y,140,140,uS/cm,2,,uS/cm
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Calcium,Y,16.5,16.5,mg/L,2,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Sodium,Y,3.97,3.97,mg/L,0.5,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Magnesium,Y,6.26,6.26,mg/L,2,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,"Alkalinity, total",Y,62,62,mg/L,10,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Magnesium,Y,6.35,6.35,mg/L,2,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Chloride,Y,3.53,3.53,mg/L,1,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Sulfate,Y,2.08,2.08,mg/L,1,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Specific conductance,Y,140,140,uS/cm,2,,uS/cm
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Iron,Y,298,298,ug/L,5,,ug/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Calcium,Y,16.7,16.7,mg/L,2,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Sodium,Y,4,4.00,mg/L,0.5,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,Potassium,Y,1.45,1.45,mg/L,0.5,,mg/L
2012-05-24,33-0028-00-209,33-0028-00,Knife,Lake,Kanabec,07030004,-93.27904,45.986245,"Alkalinity, total",Y,63,63,mg/L,10,,mg/L
2017-09-28,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.014,0.014,mg/L,0.003,0.001,mg/L
2017-09-28,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.624,0.624,mg/L,0.3,0.081,mg/L
2017-09-13,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.473,0.473,mg/L,0.3,0.081,mg/L
2017-09-13,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.014,0.014,mg/L,0.003,0.001,mg/L
2017-08-24,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.013,0.013,mg/L,0.003,0.001,mg/L
2017-08-24,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.014,0.014,mg/L,0.003,0.001,mg/L
2017-08-24,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.528,0.528,mg/L,0.3,0.0811,mg/L
2017-08-24,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.489,0.489,mg/L,0.3,0.0811,mg/L
2017-08-08,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.703,0.703,mg/L,0.3,0.0811,mg/L
2017-08-08,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.022,0.022,mg/L,0.003,0.001,mg/L
2017-07-19,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.608,0.608,mg/L,0.3,0.059,mg/L
2017-07-19,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.025,0.025,mg/L,0.003,0.001,mg/L
2017-07-06,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,N,,,mg/L,0.3,0.059,mg/L
2017-07-06,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.015,0.015,mg/L,0.003,0.001,mg/L
2017-06-05,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.923,0.923,mg/L,0.3,0.059,mg/L
2017-06-05,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.025,0.025,mg/L,0.003,0.001,mg/L
2017-05-22,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.029,0.029,mg/L,0.003,0.001,mg/L
2017-05-22,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.545,0.545,mg/L,0.3,0.059,mg/L
2016-09-14,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.2,0.2,mg/L,5,5,mg/L
2016-09-14,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,3.3,3.3,mg/L,0.6,0.151,mg/L
2016-09-01,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,2,2,mg/L,0.6,0.151,mg/L
2016-09-01,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.094,0.094,mg/L,5,5,mg/L
2016-08-16,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.055,0.055,mg/L,5,5,mg/L
2016-08-16,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Orthophosphate,N,,,mg/L,5,2,mg/L
2016-08-16,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,1.3,1.3,mg/L,0.6,0.151,mg/L
2016-08-03,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,1.3,1.3,mg/L,0.6,0.151,mg/L
2016-08-03,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.048,0.048,mg/L,5,5,mg/L
2016-08-03,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Orthophosphate,Y,0.0042,0.0042,mg/L,5,2,mg/L
2016-07-20,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.018,0.018,mg/L,5,5,mg/L
2016-07-20,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.71,0.71,mg/L,0.6,0.151,mg/L
2016-06-21,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Phosphorus,Y,0.019,0.019,mg/L,5,5,mg/L
2016-06-21,33-0030-00-201,33-0030-00,Pennington,Lake,Kanabec,07030004,-93.270887,45.781045,Kjeldahl nitrogen,Y,0.71,0.71,mg/L,0.6,0.151,mg/L
2018-05-21,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.06,0.060,mg/L,0.003,0.001,mg/L
2017-09-12,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.12,1.12,mg/L,0.3,0.081,mg/L
2017-09-12,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.047,0.047,mg/L,0.003,0.001,mg/L
2017-08-29,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.041,0.041,mg/L,0.003,0.001,mg/L
2017-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.06,1.06,mg/L,0.3,0.0811,mg/L
2017-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.049,0.049,mg/L,0.003,0.001,mg/L
2017-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.1,1.1,mg/L,0.3,0.0811,mg/L
2017-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.045,0.045,mg/L,0.003,0.001,mg/L
2017-08-01,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.049,0.049,mg/L,0.003,0.001,mg/L
2017-07-18,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.25,1.25,mg/L,0.3,0.059,mg/L
2017-07-18,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.048,0.048,mg/L,0.003,0.001,mg/L
2017-07-04,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.046,0.046,mg/L,0.003,0.001,mg/L
2017-07-04,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.049,0.049,mg/L,0.003,0.001,mg/L
2017-06-20,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,0.814,0.814,mg/L,0.3,0.059,mg/L
2017-06-20,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.048,0.048,mg/L,0.003,0.001,mg/L
2017-06-06,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Chloride,Y,19.2,19.2,mg/L,0.5,0.166,mg/L
2017-06-06,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.045,0.045,mg/L,0.003,0.001,mg/L
2017-06-06,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,"Hardness, carbonate",Y,29.6,29.6,mg/L,5,2.26,mg/L
2017-05-24,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.058,0.058,mg/L,0.003,0.001,mg/L
2017-05-24,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,0.968,0.968,mg/L,0.3,0.059,mg/L
2016-08-31,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.2,1.2,mg/L,0.6,0.151,mg/L
2016-08-31,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.057,0.057,mg/L,5,5,mg/L
2016-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.071,0.071,mg/L,5,5,mg/L
2016-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Orthophosphate,Y,0.0026,0.0026,mg/L,5,2,mg/L
2016-08-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.4,1.4,mg/L,0.6,0.151,mg/L
2016-08-02,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.05,0.05,mg/L,5,5,mg/L
2016-08-02,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Orthophosphate,Y,0.0026,0.0026,mg/L,5,2,mg/L
2016-08-02,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Kjeldahl nitrogen,Y,1.4,1.4,mg/L,0.6,0.151,mg/L
2015-06-05,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.045,0.045,mg/L,5,5,mg/L
2015-06-05,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Pheophytin a,Y,2,2,ug/L,,1,ug/L
2015-05-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.072,0.072,mg/L,5,5,mg/L
2015-05-15,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Pheophytin a,Y,7,7,ug/L,,1,ug/L
2014-09-19,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.054,0.054,mg/L,5,5,mg/L
2014-09-05,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.046,0.046,mg/L,5,5,mg/L
2014-08-22,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.045,0.045,mg/L,5,5,mg/L
2014-08-08,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.03,0.030,mg/L,5,5,mg/L
2014-07-30,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.032,0.032,mg/L,5,5,mg/L
2014-07-10,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.047,0.047,mg/L,5,5,mg/L
2014-06-26,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.054,0.054,mg/L,5,5,mg/L
2013-09-30,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.125,0.125,mg/L,5,5,mg/L
2013-09-16,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.116,0.116,mg/L,5,5,mg/L
2013-09-02,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.075,0.075,mg/L,5,5,mg/L
2013-08-19,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.053,0.053,mg/L,5,5,mg/L
2013-08-03,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.064,0.064,mg/L,5,5,mg/L
2013-07-22,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.064,0.064,mg/L,5,5,mg/L
2013-07-08,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.207,0.207,mg/L,5,5,mg/L
2013-06-28,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.072,0.072,mg/L,5,5,mg/L
2013-06-10,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.067,0.067,mg/L,5,5,mg/L
2013-05-27,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.062,0.062,mg/L,5,5,mg/L
2013-05-13,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.076,0.076,mg/L,5,5,mg/L
2012-09-18,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.11,0.110,mg/L,5,5,mg/L
2012-09-04,33-0034-00-201,33-0034-00,MORA,Lake,Kanabec,07030004,-93.2962,45.8795,Phosphorus,Y,0.052,0.052,mg/L,5,5,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Calcium,Y,16.6,16.6,mg/L,2,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Iron,Y,358,358,ug/L,5,,ug/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,"Alkalinity, total",Y,58,58,mg/L,10,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Specific conductance,Y,130,130,uS/cm,2,,uS/cm
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Chloride,Y,2.94,2.94,mg/L,1,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Sulfate,Y,1.6,1.60,mg/L,1,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Magnesium,Y,5.73,5.73,mg/L,2,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Potassium,Y,1.19,1.19,mg/L,0.5,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Sodium,Y,3.24,3.24,mg/L,0.5,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Iron,Y,361,361,ug/L,5,,ug/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Calcium,Y,16.4,16.4,mg/L,2,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Sodium,Y,3.26,3.26,mg/L,0.5,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Potassium,Y,1.2,1.20,mg/L,0.5,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Magnesium,Y,5.8,5.80,mg/L,2,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,Chloride,Y,2.91,2.91,mg/L,1,,mg/L
2012-05-24,33-0036-00-103,33-0036-00,Fish,Lake,Kanabec,07030004,-93.327483,45.820637,"Alkalinity, total",Y,59,59,mg/L,10,,mg/L
