SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7001,2017-10-24,0,13,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,24,PPB
27-137-7001,2017-10-25,4,10,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,10,25,PPB
27-137-7001,2017-10-26,3,15,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,10,26,PPB
27-137-7001,2017-10-27,2,10,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,10,27,PPB
27-137-7001,2017-10-28,5,7,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,10,28,PPB
27-137-7001,2017-10-29,0,5,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,29,PPB
27-137-7001,2017-10-30,0,7,41,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,30,PPB
27-137-7001,2017-10-31,1,4,36.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,31,PPB
27-137-7554,2017-04-01,0,7,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,01,PPB
27-137-7554,2017-04-02,0,11,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,02,PPB
27-137-7554,2017-04-03,2,4,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,03,PPB
27-137-7554,2017-04-04,0,6,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,04,PPB
27-137-7554,2017-04-05,3,11,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,05,PPB
27-137-7554,2017-04-06,0,8,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,06,PPB
27-137-7554,2017-04-07,0,30,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,07,PPB
27-137-7554,2017-04-08,4,21,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,4,08,PPB
27-137-7554,2017-04-09,2,9,53,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,09,PPB
27-137-7554,2017-04-10,0,4,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,10,PPB
27-137-7554,2017-04-11,0,6,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,11,PPB
27-137-7554,2017-04-12,2,19,39.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,12,PPB
27-137-7554,2017-04-13,1,12,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,13,PPB
27-137-7554,2017-04-14,0,4,29,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,14,PPB
27-137-7554,2017-04-15,5,10,29.599999999999998,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,4,15,PPB
27-137-7554,2017-04-16,0,7,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,16,PPB
27-137-7554,2017-04-17,0,8,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,17,PPB
27-137-7554,2017-04-18,9,6,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2017,4,18,PPB
27-137-7554,2017-04-19,1,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,19,PPB
27-137-7554,2017-04-20,3,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,20,PPB
27-137-7554,2017-04-21,2,13,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,21,PPB
27-137-7554,2017-04-22,3,2,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,22,PPB
27-137-7554,2017-04-23,2,23,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,23,PPB
27-137-7554,2017-04-24,3,5,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,24,PPB
27-137-7554,2017-04-25,1,6,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,25,PPB
27-137-7554,2017-04-26,3,2,39.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,26,PPB
27-137-7554,2017-04-27,6,7,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,4,27,PPB
27-137-7554,2017-04-28,0,3,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,28,PPB
27-137-7554,2017-04-29,2,4,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,29,PPB
27-137-7554,2017-04-30,2,7,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,30,PPB
27-137-7554,2017-05-01,1,1,44,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,01,PPB
27-137-7554,2017-05-02,3,10,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,02,PPB
27-137-7554,2017-05-03,0,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,03,PPB
27-137-7554,2017-05-04,2,7,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,04,PPB
27-137-7554,2017-05-05,3,4,47,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,05,PPB
27-137-7554,2017-05-06,3,5,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,06,PPB
27-137-7554,2017-05-07,0,6,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,07,PPB
27-137-7554,2017-05-08,0,14,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,08,PPB
27-137-7554,2017-05-09,1,10,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,09,PPB
27-137-7554,2017-05-10,4,8,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,10,PPB
27-137-7554,2017-05-11,19,3,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T19:00:00Z,88101,2017,5,11,PPB
27-137-7554,2017-05-12,1,2,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,12,PPB
27-137-7554,2017-05-13,1,1,53,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,13,PPB
27-137-7554,2017-05-14,0,5,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,14,PPB
27-137-7554,2017-05-15,1,6,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,15,PPB
27-137-7554,2017-05-16,6,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,5,16,PPB
27-137-7554,2017-05-17,4,17,63.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,17,PPB
27-137-7554,2017-05-18,1,24,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,18,PPB
27-137-7554,2017-05-19,0,18,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,19,PPB
27-137-7554,2017-05-20,5,21,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,20,PPB
27-137-7554,2017-05-21,0,9,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,21,PPB
27-137-7554,2017-05-22,0,6,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,22,PPB
27-137-7554,2017-05-23,3,9,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,23,PPB
27-137-7554,2017-05-24,2,18,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,24,PPB
27-137-7554,2017-05-25,0,61,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,25,PPB
27-137-7554,2017-05-26,4,33,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,26,PPB
27-137-7554,2017-05-27,0,17,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,27,PPB
27-137-7554,2017-05-28,0,7,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,28,PPB
27-137-7554,2017-05-29,1,10,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,29,PPB
27-137-7554,2017-05-30,3,7,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,30,PPB
27-137-7554,2017-05-31,0,16,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,31,PPB
27-137-7554,2017-06-01,9,13,71,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2017,6,01,PPB
27-137-7554,2017-06-02,1,10,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,02,PPB
27-137-7554,2017-06-03,3,7,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,03,PPB
27-137-7554,2017-06-04,1,8,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,04,PPB
27-137-7554,2017-06-05,0,18,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,05,PPB
27-137-7554,2017-06-06,4,10,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,6,06,PPB
27-137-7554,2017-06-07,0,8,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,07,PPB
27-137-7554,2017-06-08,2,36,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,08,PPB
27-137-7554,2017-06-09,1,11,61.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,09,PPB
27-137-7554,2017-06-10,1,11,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,10,PPB
27-137-7554,2017-06-11,0,14,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,11,PPB
27-137-7554,2017-06-12,3,11,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,12,PPB
27-137-7554,2017-06-13,9,11,71,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2017,6,13,PPB
27-137-7554,2017-06-14,0,6,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,14,PPB
27-137-7554,2017-06-15,1,7,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,15,PPB
27-137-7554,2017-06-16,1,8,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,16,PPB
27-137-7554,2017-06-17,1,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,17,PPB
27-137-7554,2017-06-18,3,8,62,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,18,PPB
27-137-7554,2017-06-19,1,8,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,19,PPB
27-137-7554,2017-06-20,3,10,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,20,PPB
27-137-7554,2017-06-21,0,12,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,21,PPB
27-137-7554,2017-06-22,4,14,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,6,22,PPB
27-137-7554,2017-06-23,0,20,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,23,PPB
27-137-7554,2017-06-24,1,16,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,24,PPB
27-137-7554,2017-06-25,0,5,56,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,25,PPB
27-137-7554,2017-06-26,1,10,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,26,PPB
27-137-7554,2017-06-27,6,19,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,6,27,PPB
27-137-7554,2017-06-28,8,9,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,6,28,PPB
27-137-7554,2017-06-29,0,13,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,29,PPB
27-137-7554,2017-06-30,0,4,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,30,PPB
27-137-7554,2017-07-01,1,3,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,01,PPB
27-137-7554,2017-07-02,1,2,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,02,PPB
27-137-7554,2017-07-03,3,6,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,03,PPB
27-137-7554,2017-07-04,5,10,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,7,04,PPB
27-137-7554,2017-07-05,1,55,80,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,05,PPB
27-137-7554,2017-07-06,2,9,83,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,06,PPB
27-137-7554,2017-07-07,0,12,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,07,PPB
27-137-7554,2017-07-08,13,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T13:00:00Z,88101,2017,7,08,PPB
27-137-7554,2017-07-09,1,7,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,09,PPB
27-137-7554,2017-07-10,1,32,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,10,PPB
27-137-7554,2017-07-11,0,17,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,11,PPB
27-137-7554,2017-07-12,0,15,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,12,PPB
27-137-7554,2017-07-13,3,24,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,13,PPB
27-137-7554,2017-07-14,3,10,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,14,PPB
27-137-7554,2017-07-15,8,6,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,7,15,PPB
27-137-7554,2017-07-16,3,28,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,16,PPB
27-137-7554,2017-07-17,2,11,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,17,PPB
27-137-7554,2017-07-18,0,25,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,18,PPB
27-137-7554,2017-07-19,0,20,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,19,PPB
27-137-7554,2017-07-20,18,12,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T18:00:00Z,88101,2017,7,20,PPB
27-137-7554,2017-07-21,0,19,84.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,21,PPB
27-137-7554,2017-07-22,2,13,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,22,PPB
27-137-7554,2017-07-23,1,19,74,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,23,PPB
27-137-7554,2017-07-24,1,15,74,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,24,PPB
27-137-7554,2017-07-25,0,15,71,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,25,PPB
27-137-7554,2017-07-26,3,15,84.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,26,PPB
27-137-7554,2017-07-27,0,6,61.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,27,PPB
27-137-7554,2017-07-28,7,6,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,7,28,PPB
27-137-7554,2017-07-29,0,12,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,29,PPB
27-137-7554,2017-07-30,1,20,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,30,PPB
27-137-7554,2017-07-31,1,19,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,31,PPB
27-137-7554,2017-08-01,1,17,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,01,PPB
27-137-7554,2017-08-02,3,29,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,8,02,PPB
27-137-7554,2017-08-03,1,27,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,03,PPB
27-137-7554,2017-08-04,4,18,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,8,04,PPB
27-137-7554,2017-08-05,0,12,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,05,PPB
27-137-7554,2017-08-06,2,13,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,06,PPB
27-137-7554,2017-08-07,1,23,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,07,PPB
27-137-7554,2017-08-08,2,32,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,08,PPB
27-137-7554,2017-08-09,0,21,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,09,PPB
27-137-7554,2017-08-10,0,26,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,10,PPB
27-137-7554,2017-08-11,0,17,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,11,PPB
27-137-7554,2017-08-12,1,6,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,12,PPB
27-137-7554,2017-08-13,1,13,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,13,PPB
27-137-7554,2017-08-14,0,20,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,14,PPB
27-137-7554,2017-08-21,23,4,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T23:00:00Z,88101,2017,8,21,PPB
27-137-7554,2017-08-22,0,14,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,22,PPB
27-137-7554,2017-08-23,0,15,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,23,PPB
27-137-7554,2017-08-24,11,16,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T11:00:00Z,88101,2017,8,24,PPB
27-137-7554,2017-08-25,1,18,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,25,PPB
27-137-7554,2017-08-26,2,8,65,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,26,PPB
27-137-7554,2017-08-27,0,13,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,27,PPB
27-137-7554,2017-08-28,0,16,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,28,PPB
27-137-7554,2017-08-29,0,12,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,29,PPB
27-137-7554,2017-08-30,6,18,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,8,30,PPB
27-137-7554,2017-08-31,2,11,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,31,PPB
27-137-7554,2017-09-01,1,12,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,01,PPB
27-137-7554,2017-09-02,1,12,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,02,PPB
27-137-7554,2017-09-03,2,9,71,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,03,PPB
27-137-7554,2017-09-04,0,9,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,04,PPB
27-137-7554,2017-09-05,1,10,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,05,PPB
27-137-7554,2017-09-06,4,10,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,06,PPB
27-137-7554,2017-09-07,0,24,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,07,PPB
27-137-7554,2017-09-08,5,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,08,PPB
27-137-7554,2017-09-09,2,20,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,09,PPB
27-137-7554,2017-09-10,1,16,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,10,PPB
27-137-7554,2017-09-11,1,6,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,11,PPB
27-137-7554,2017-09-12,1,9,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,12,PPB
27-137-7554,2017-09-13,0,13,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,13,PPB
27-137-7554,2017-09-14,1,13,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,14,PPB
27-137-7554,2017-09-15,3,12,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,15,PPB
27-137-7554,2017-09-16,2,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,16,PPB
27-137-7554,2017-09-17,2,13,53,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,17,PPB
27-137-7554,2017-09-18,5,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,18,PPB
27-137-7554,2017-09-19,1,21,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,19,PPB
27-137-7554,2017-09-20,1,21,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,20,PPB
27-137-7554,2017-09-21,0,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,21,PPB
27-137-7554,2017-09-22,8,9,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,9,22,PPB
27-137-7554,2017-09-23,1,13,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,23,PPB
27-137-7554,2017-09-24,2,17,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,24,PPB
27-137-7554,2017-09-25,0,15,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,25,PPB
27-137-7554,2017-09-26,1,19,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,26,PPB
27-137-7554,2017-09-27,0,27,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,27,PPB
27-137-7554,2017-09-28,1,46,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,28,PPB
27-137-7554,2017-09-29,5,10,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,29,PPB
27-137-7554,2017-09-30,4,6,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,30,PPB
27-137-7554,2017-10-01,3,29,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,01,PPB
27-137-7554,2017-10-02,0,12,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,02,PPB
27-137-7554,2017-10-03,2,9,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,03,PPB
27-137-7554,2017-10-04,0,4,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,04,PPB
27-137-7554,2017-10-05,1,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,05,PPB
27-137-7554,2017-10-06,4,8,53,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,06,PPB
27-137-7554,2017-10-07,4,8,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,07,PPB
27-137-7554,2017-10-08,1,15,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,08,PPB
27-137-7554,2017-10-09,0,5,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,09,PPB
27-137-7554,2017-10-13,19,11,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T19:00:00Z,88101,2017,10,13,PPB
27-137-7554,2017-10-14,2,9,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,14,PPB
27-137-7554,2017-10-15,0,8,56,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,15,PPB
27-137-7554,2017-10-16,0,7,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,16,PPB
27-137-7554,2017-10-17,4,4,50,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,17,PPB
27-137-7554,2017-10-18,0,1,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,18,PPB
27-137-7554,2017-10-19,4,10,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,19,PPB
