SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7554,2016-09-07,2,13,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,07,PPB
27-137-7554,2016-09-08,0,10,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,08,PPB
27-137-7554,2016-09-09,1,18,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,09,PPB
27-137-7554,2016-09-10,0,14,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,10,PPB
27-137-7554,2016-09-11,0,5,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,11,PPB
27-137-7554,2016-09-12,3,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,9,12,PPB
27-137-7554,2016-09-13,4,10,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,9,13,PPB
27-137-7554,2016-09-14,0,9,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,14,PPB
27-137-7554,2016-09-15,1,10,56,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,15,PPB
27-137-7554,2016-09-16,3,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,9,16,PPB
27-137-7554,2016-09-17,6,10,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,9,17,PPB
27-137-7554,2016-09-18,0,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,18,PPB
27-137-7554,2016-09-19,0,19,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,19,PPB
27-137-7554,2016-09-20,2,20,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,20,PPB
27-137-7554,2016-09-21,5,15,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,9,21,PPB
27-137-7554,2016-09-22,1,12,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,22,PPB
27-137-7554,2016-09-23,2,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,23,PPB
27-137-7554,2016-09-24,0,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,24,PPB
27-137-7554,2016-09-25,7,13,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2016,9,25,PPB
27-137-7554,2016-09-26,5,17,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,9,26,PPB
27-137-7554,2016-09-27,1,33,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,27,PPB
27-137-7554,2016-09-28,0,48,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,28,PPB
27-137-7554,2016-09-29,0,23,53,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,29,PPB
27-137-7554,2016-09-30,1,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,30,PPB
27-137-7554,2016-10-01,0,12,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,01,PPB
27-137-7554,2016-10-02,2,11,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,02,PPB
27-137-7554,2016-10-03,1,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,03,PPB
27-137-7554,2016-10-04,3,5,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,10,04,PPB
27-137-7554,2016-10-05,8,6,47,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2016,10,05,PPB
27-137-7554,2016-10-06,0,12,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,06,PPB
27-137-7554,2016-10-07,2,7,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,07,PPB
27-137-7554,2016-10-08,0,6,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,08,PPB
27-137-7554,2016-10-09,2,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,09,PPB
27-137-7554,2016-10-13,15,14,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T15:00:00Z,88101,2016,10,13,PPB
27-137-7554,2016-10-14,1,8,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,14,PPB
27-137-7554,2016-10-15,4,9,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,10,15,PPB
27-137-7554,2016-10-16,2,8,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,16,PPB
27-137-7554,2016-10-17,1,5,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,17,PPB
27-137-7554,2016-10-18,3,1,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,10,18,PPB
27-137-7554,2016-10-19,0,11,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,19,PPB
27-137-7554,2016-10-20,1,10,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,20,PPB
27-137-7554,2016-10-21,1,3,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,21,PPB
27-137-7554,2016-10-22,1,7,56,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,22,PPB
27-137-7554,2016-10-23,1,10,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,23,PPB
27-137-7554,2016-10-24,0,9,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,24,PPB
27-137-7554,2016-10-25,0,11,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,25,PPB
27-137-7554,2016-10-26,1,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,26,PPB
27-137-7554,2016-10-27,5,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,10,27,PPB
27-137-7554,2016-10-28,1,7,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,28,PPB
27-137-7554,2016-10-29,1,4,40.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,29,PPB
27-137-7554,2016-10-30,0,5,39.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,30,PPB
27-137-7554,2016-10-31,4,2,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,10,31,PPB
