SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7001,2018-04-18,9,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,4,18,PPB
27-137-7001,2018-04-19,4,13,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,4,19,PPB
27-137-7001,2018-04-20,0,20,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,20,PPB
27-137-7001,2018-04-21,0,12,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,21,PPB
27-137-7001,2018-04-22,0,11,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,22,PPB
27-137-7001,2018-04-23,0,11,50,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,23,PPB
27-137-7001,2018-04-24,1,13,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,24,PPB
27-137-7001,2018-04-25,5,9,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,4,25,PPB
27-137-7001,2018-04-26,0,8,36.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,26,PPB
27-137-7001,2018-04-27,4,9,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,4,27,PPB
27-137-7001,2018-04-28,2,11,38,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,28,PPB
27-137-7001,2018-04-29,0,8,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,29,PPB
27-137-7001,2018-04-30,7,5,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,4,30,PPB
27-137-7001,2018-05-01,5,9,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,5,01,PPB
27-137-7001,2018-05-02,3,11,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,02,PPB
27-137-7001,2018-05-03,0,11,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,03,PPB
27-137-7001,2018-05-04,4,12,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,04,PPB
27-137-7001,2018-05-05,0,10,47,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,05,PPB
27-137-7001,2018-05-06,8,12,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,5,06,PPB
27-137-7001,2018-05-07,0,9,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,07,PPB
27-137-7001,2018-05-08,1,19,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,08,PPB
27-137-7001,2018-05-09,0,12,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,09,PPB
27-137-7001,2018-05-10,0,11,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,10,PPB
27-137-7001,2018-05-12,1,10,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,12,PPB
27-137-7001,2018-05-13,2,8,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,13,PPB
27-137-7001,2018-05-14,3,10,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,14,PPB
27-137-7001,2018-05-15,5,10,41,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,5,15,PPB
27-137-7001,2018-05-16,2,8,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,16,PPB
27-137-7001,2018-05-17,0,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,17,PPB
27-137-7001,2018-05-18,2,22,71,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,18,PPB
27-137-7001,2018-05-19,1,14,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,19,PPB
27-137-7001,2018-05-20,1,18,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,20,PPB
27-137-7001,2018-05-21,4,11,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,21,PPB
27-137-7001,2018-05-22,0,8,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,22,PPB
27-137-7001,2018-05-23,0,14,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,23,PPB
27-137-7001,2018-05-24,3,15,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,24,PPB
27-137-7001,2018-05-25,1,16,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,25,PPB
27-137-7001,2018-05-26,5,20,82.4,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,5,26,PPB
27-137-7001,2018-05-27,1,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,27,PPB
27-137-7001,2018-05-28,0,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,28,PPB
27-137-7001,2018-05-29,2,13,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,29,PPB
27-137-7001,2018-05-30,1,17,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,30,PPB
27-137-7001,2018-05-31,2,18,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,31,PPB
27-137-7001,2018-06-01,7,11,71,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,6,01,PPB
27-137-7001,2018-06-02,0,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,02,PPB
27-137-7001,2018-06-03,1,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,03,PPB
27-137-7001,2018-06-04,6,18,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,6,04,PPB
27-137-7001,2018-06-05,1,10,65,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,05,PPB
27-137-7001,2018-06-06,2,11,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,06,PPB
27-137-7001,2018-06-07,0,13,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,07,PPB
27-137-7001,2018-06-08,1,7,56,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,08,PPB
27-137-7001,2018-06-09,0,13,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,09,PPB
27-137-7001,2018-06-10,1,13,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,10,PPB
27-137-7001,2018-06-11,0,14,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,11,PPB
27-137-7001,2018-06-12,4,10,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,12,PPB
27-137-7001,2018-06-13,2,9,71,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,13,PPB
27-137-7001,2018-06-14,1,10,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,14,PPB
27-137-7001,2018-06-15,1,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,15,PPB
27-137-7001,2018-06-16,1,28,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,16,PPB
27-137-7001,2018-06-17,2,9,77.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,17,PPB
27-137-7001,2018-06-18,0,8,65,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,18,PPB
27-137-7001,2018-06-19,0,13,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,19,PPB
27-137-7001,2018-06-20,1,15,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,20,PPB
27-137-7001,2018-06-21,4,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,21,PPB
27-137-7001,2018-06-22,4,12,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,22,PPB
27-137-7001,2018-06-23,10,11,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2018,6,23,PPB
27-137-7001,2018-06-24,2,12,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,24,PPB
27-137-7001,2018-06-25,4,10,56,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,25,PPB
27-137-7001,2018-06-26,9,8,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,6,26,PPB
27-137-7001,2018-06-27,1,14,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,27,PPB
27-137-7001,2018-06-28,0,12,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,28,PPB
27-137-7001,2018-06-29,0,12,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,29,PPB
27-137-7001,2018-06-30,1,7,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,30,PPB
27-137-7001,2018-07-01,0,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,01,PPB
27-137-7001,2018-07-02,0,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,02,PPB
27-137-7001,2018-07-03,0,13,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,03,PPB
27-137-7001,2018-07-04,0,13,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,04,PPB
27-137-7001,2018-07-05,4,16,80,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,05,PPB
27-137-7001,2018-07-06,3,14,83,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,7,06,PPB
27-137-7001,2018-07-07,0,13,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,07,PPB
27-137-7001,2018-07-08,4,12,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,08,PPB
27-137-7001,2018-07-09,4,7,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,09,PPB
27-137-7001,2018-07-10,2,11,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,10,PPB
27-137-7001,2018-07-11,1,24,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,11,PPB
27-137-7001,2018-07-12,2,20,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,12,PPB
27-137-7001,2018-07-13,0,21,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,13,PPB
27-137-7001,2018-07-14,1,12,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,14,PPB
27-137-7001,2018-07-15,0,8,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,15,PPB
27-137-7001,2018-07-16,3,7,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,7,16,PPB
27-137-7001,2018-07-17,4,10,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,17,PPB
27-137-7001,2018-07-18,1,14,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,18,PPB
27-137-7001,2018-07-19,0,17,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,19,PPB
27-137-7001,2018-07-20,1,16,83,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,20,PPB
27-137-7001,2018-07-21,3,27,87.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,7,21,PPB
27-137-7001,2018-07-22,8,18,77.6,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,7,22,PPB
27-137-7001,2018-07-23,3,8,74,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,7,23,PPB
27-137-7001,2018-07-24,0,10,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,24,PPB
27-137-7001,2018-07-25,1,13,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,25,PPB
27-137-7001,2018-07-26,1,21,84.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,26,PPB
27-137-7001,2018-07-27,1,9,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,27,PPB
27-137-7001,2018-07-28,0,9,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,28,PPB
27-137-7001,2018-07-29,1,11,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,29,PPB
27-137-7001,2018-08-05,14,11,77,27,137,7001,47.523355,-92.536305,1899-12-31T14:00:00Z,88101,2018,8,05,PPB
27-137-7001,2018-08-06,4,20,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,8,06,PPB
27-137-7001,2018-08-07,2,16,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,07,PPB
27-137-7001,2018-08-08,0,13,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,08,PPB
27-137-7001,2018-08-09,7,18,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,8,09,PPB
27-137-7001,2018-08-10,2,20,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,10,PPB
27-137-7001,2018-08-11,1,18,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,11,PPB
27-137-7001,2018-08-12,1,7,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,12,PPB
27-137-7001,2018-08-13,2,12,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,13,PPB
27-137-7001,2018-08-14,0,6,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,14,PPB
27-137-7001,2018-08-15,0,9,81.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,15,PPB
27-137-7001,2018-08-16,0,12,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,16,PPB
27-137-7001,2018-08-17,1,12,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,17,PPB
27-137-7001,2018-08-18,3,7,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,18,PPB
27-137-7001,2018-08-19,1,6,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,19,PPB
27-137-7001,2018-08-20,4,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,8,20,PPB
27-137-7001,2018-08-21,1,6,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,21,PPB
27-137-7001,2018-08-22,4,7,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,8,22,PPB
27-137-7001,2018-08-23,0,11,65,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,23,PPB
27-137-7001,2018-08-24,1,14,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,24,PPB
27-137-7001,2018-08-25,1,15,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,25,PPB
27-137-7001,2018-08-26,0,6,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,26,PPB
27-137-7001,2018-08-27,0,7,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,27,PPB
27-137-7001,2018-08-28,4,12,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,8,28,PPB
27-137-7001,2018-08-29,3,7,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,29,PPB
27-137-7001,2018-08-30,0,7,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,30,PPB
27-137-7001,2018-08-31,2,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,31,PPB
27-137-7001,2018-09-01,0,6,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,01,PPB
27-137-7001,2018-09-02,6,7,74,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,9,02,PPB
27-137-7001,2018-09-03,0,4,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,03,PPB
27-137-7001,2018-09-04,0,6,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,04,PPB
27-137-7001,2018-09-05,3,6,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,05,PPB
27-137-7001,2018-09-06,5,13,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,9,06,PPB
27-137-7001,2018-09-07,2,8,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,07,PPB
27-137-7001,2018-09-08,4,8,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,08,PPB
27-137-7001,2018-09-09,0,10,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,09,PPB
27-137-7001,2018-09-10,1,5,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,10,PPB
27-137-7001,2018-09-11,1,4,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,11,PPB
27-137-7001,2018-09-12,1,4,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,12,PPB
27-137-7001,2018-09-13,6,11,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,9,13,PPB
27-137-7001,2018-09-14,3,7,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,14,PPB
27-137-7001,2018-09-15,4,6,53,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,15,PPB
27-137-7001,2018-09-16,0,8,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,16,PPB
27-137-7001,2018-09-17,7,9,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,9,17,PPB
27-137-7001,2018-09-18,8,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,9,18,PPB
27-137-7001,2018-09-19,2,15,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,19,PPB
27-137-7001,2018-09-20,0,12,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,20,PPB
27-137-7001,2018-09-21,1,7,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,21,PPB
27-137-7001,2018-09-22,3,8,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,22,PPB
27-137-7001,2018-09-23,0,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,23,PPB
27-137-7001,2018-09-24,4,8,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,24,PPB
27-137-7001,2018-09-25,2,10,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,25,PPB
27-137-7001,2018-09-26,6,20,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,9,26,PPB
27-137-7001,2018-09-27,3,15,78.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,27,PPB
27-137-7001,2018-09-28,2,21,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,28,PPB
27-137-7001,2018-09-29,2,6,50,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,29,PPB
27-137-7001,2018-09-30,4,3,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,9,30,PPB
27-137-7001,2018-10-01,1,7,50,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,01,PPB
27-137-7001,2018-10-02,5,7,56.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,10,02,PPB
27-137-7001,2018-10-03,0,7,50,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,03,PPB
27-137-7001,2018-10-04,1,4,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,04,PPB
27-137-7001,2018-10-05,3,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,05,PPB
27-137-7001,2018-10-06,0,11,53,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,06,PPB
27-137-7001,2018-10-07,1,8,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,07,PPB
27-137-7001,2018-10-08,4,3,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,10,08,PPB
27-137-7001,2018-10-09,0,6,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,09,PPB
27-137-7001,2018-10-10,1,8,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,10,PPB
27-137-7001,2018-10-11,0,8,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,11,PPB
27-137-7001,2018-10-12,2,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,12,PPB
27-137-7001,2018-10-13,1,17,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,13,PPB
27-137-7001,2018-10-14,2,9,60.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,14,PPB
27-137-7001,2018-10-15,3,8,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,15,PPB
27-137-7001,2018-10-16,5,7,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,10,16,PPB
27-137-7001,2018-10-17,0,9,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,17,PPB
27-137-7001,2018-10-18,1,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,18,PPB
27-137-7001,2018-10-19,1,9,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,19,PPB
27-137-7001,2018-10-20,0,9,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,20,PPB
27-137-7001,2018-10-21,1,7,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,21,PPB
27-137-7001,2018-10-22,2,7,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,22,PPB
27-137-7001,2018-10-23,1,11,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,23,PPB
27-137-7001,2018-10-24,4,14,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,10,24,PPB
